Price,From,To,curr_date,departure_date,arrival_date,is_holiday,is_weekends,time_interval,avialine,duration
18993,Астана,Шымкент,2024-12-15,2025-02-02 17:40,2025-02-02 19:30,False,True,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-03 10:35,2025-02-03 12:15,False,False,10:35-12:15,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-03 23:20,2025-02-04 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-03 08:10,2025-02-03 10:00,False,False,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-03 17:40,2025-02-03 19:30,False,False,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-03 14:10,2025-02-03 15:40,False,False,14:10-15:40,SCAT,90
15653,Астана,Шымкент,2024-12-15,2025-02-04 08:10,2025-02-04 10:00,False,False,08:10-10:00,SCAT,110
15653,Астана,Шымкент,2024-12-15,2025-02-04 23:20,2025-02-05 01:00,False,False,23:20-01:00,SCAT,100
15653,Астана,Шымкент,2024-12-15,2025-02-04 14:10,2025-02-04 15:40,False,False,14:10-15:40,SCAT,90
18511,Астана,Шымкент,2024-12-15,2025-02-04 16:50,2025-02-04 18:45,False,False,16:50-18:45,FlyArystan,115
15743,Астана,Шымкент,2024-12-15,2025-02-05 14:10,2025-02-05 15:40,False,False,14:10-15:40,SCAT,90
15743,Астана,Шымкент,2024-12-15,2025-02-05 10:30,2025-02-05 12:10,False,False,10:30-12:10,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-05 23:20,2025-02-06 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-05 08:10,2025-02-05 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-05 17:40,2025-02-05 19:30,False,False,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-06 10:35,2025-02-06 12:15,False,False,10:35-12:15,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-06 23:20,2025-02-07 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-06 17:40,2025-02-06 19:30,False,False,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-06 14:10,2025-02-06 15:40,False,False,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-07 08:10,2025-02-07 10:00,False,False,08:10-10:00,SCAT,110
19146,Астана,Шымкент,2024-12-15,2025-02-07 23:20,2025-02-08 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-07 10:30,2025-02-07 12:10,False,False,10:30-12:10,SCAT,100
18511,Астана,Шымкент,2024-12-15,2025-02-07 17:35,2025-02-07 19:30,False,False,17:35-19:30,FlyArystan,115
19146,Астана,Шымкент,2024-12-15,2025-02-07 17:40,2025-02-07 19:30,False,False,17:40-19:30,SCAT,110
19146,Астана,Шымкент,2024-12-15,2025-02-07 14:10,2025-02-07 15:40,False,False,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-08 23:20,2025-02-09 01:00,False,True,23:20-01:00,SCAT,100
19146,Астана,Шымкент,2024-12-15,2025-02-08 08:10,2025-02-08 10:00,False,True,08:10-10:00,SCAT,110
18511,Астана,Шымкент,2024-12-15,2025-02-08 16:50,2025-02-08 18:45,False,True,16:50-18:45,FlyArystan,115
19146,Астана,Шымкент,2024-12-15,2025-02-08 14:10,2025-02-08 15:40,False,True,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-09 10:30,2025-02-09 12:10,False,True,10:30-12:10,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-09 23:20,2025-02-10 01:00,False,True,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-09 17:40,2025-02-09 19:30,False,True,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-09 08:10,2025-02-09 10:00,False,True,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-09 14:10,2025-02-09 15:40,False,True,14:10-15:40,SCAT,90
18511,Астана,Шымкент,2024-12-15,2025-02-09 22:50,2025-02-10 00:40,False,True,22:50-00:40,FlyArystan,110
15743,Астана,Шымкент,2024-12-15,2025-02-10 10:35,2025-02-10 12:15,False,False,10:35-12:15,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-10 08:10,2025-02-10 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-10 17:40,2025-02-10 19:30,False,False,17:40-19:30,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-10 23:20,2025-02-11 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-10 14:10,2025-02-10 15:40,False,False,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-11 08:10,2025-02-11 10:00,False,False,08:10-10:00,SCAT,110
15653,Астана,Шымкент,2024-12-15,2025-02-11 23:20,2025-02-12 01:00,False,False,23:20-01:00,SCAT,100
15331,Астана,Шымкент,2024-12-15,2025-02-11 16:50,2025-02-11 18:45,False,False,16:50-18:45,FlyArystan,115
15664,Астана,Шымкент,2024-12-15,2025-02-12 10:30,2025-02-12 12:10,False,False,10:30-12:10,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-12 23:20,2025-02-13 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-12 17:40,2025-02-12 19:30,False,False,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-12 08:10,2025-02-12 10:00,False,False,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-12 14:10,2025-02-12 15:40,False,False,14:10-15:40,SCAT,90
15743,Астана,Шымкент,2024-12-15,2025-02-13 08:10,2025-02-13 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-13 23:20,2025-02-14 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-13 14:10,2025-02-13 15:40,False,False,14:10-15:40,SCAT,90
15743,Астана,Шымкент,2024-12-15,2025-02-13 17:40,2025-02-13 19:30,False,False,17:40-19:30,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-13 10:35,2025-02-13 12:15,False,False,10:35-12:15,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-14 10:30,2025-02-14 12:10,False,False,10:30-12:10,SCAT,100
19243,Астана,Шымкент,2024-12-15,2025-02-14 23:20,2025-02-15 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-14 08:10,2025-02-14 10:00,False,False,08:10-10:00,SCAT,110
19146,Астана,Шымкент,2024-12-15,2025-02-14 17:40,2025-02-14 19:30,False,False,17:40-19:30,SCAT,110
19146,Астана,Шымкент,2024-12-15,2025-02-14 14:10,2025-02-14 15:40,False,False,14:10-15:40,SCAT,90
18511,Астана,Шымкент,2024-12-15,2025-02-14 17:35,2025-02-14 19:30,False,False,17:35-19:30,FlyArystan,115
15331,Астана,Шымкент,2024-12-15,2025-02-15 16:50,2025-02-15 18:45,False,True,16:50-18:45,FlyArystan,115
15664,Астана,Шымкент,2024-12-15,2025-02-15 08:10,2025-02-15 10:00,False,True,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-15 23:20,2025-02-16 01:00,False,True,23:20-01:00,SCAT,100
19146,Астана,Шымкент,2024-12-15,2025-02-15 14:10,2025-02-15 15:40,False,True,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-16 14:10,2025-02-16 15:40,False,True,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-16 10:30,2025-02-16 12:10,False,True,10:30-12:10,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-16 23:20,2025-02-17 01:00,False,True,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-16 17:40,2025-02-16 19:30,False,True,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-16 08:10,2025-02-16 10:00,False,True,08:10-10:00,SCAT,110
18511,Астана,Шымкент,2024-12-15,2025-02-16 22:50,2025-02-17 00:40,False,True,22:50-00:40,FlyArystan,110
15743,Астана,Шымкент,2024-12-15,2025-02-17 10:35,2025-02-17 12:15,False,False,10:35-12:15,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-17 17:40,2025-02-17 19:30,False,False,17:40-19:30,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-17 14:10,2025-02-17 15:40,False,False,14:10-15:40,SCAT,90
15743,Астана,Шымкент,2024-12-15,2025-02-17 23:20,2025-02-18 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-17 08:10,2025-02-17 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-18 08:10,2025-02-18 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-18 23:20,2025-02-19 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-18 14:10,2025-02-18 15:40,False,False,14:10-15:40,SCAT,90
15830,Астана,Шымкент,2024-12-15,2025-02-18 16:50,2025-02-18 18:45,False,False,16:50-18:45,FlyArystan,115
15664,Астана,Шымкент,2024-12-15,2025-02-19 10:30,2025-02-19 12:10,False,False,10:30-12:10,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-19 23:20,2025-02-20 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-19 17:40,2025-02-19 19:30,False,False,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-19 14:10,2025-02-19 15:40,False,False,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-19 08:10,2025-02-19 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-20 10:35,2025-02-20 12:15,False,False,10:35-12:15,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-20 23:20,2025-02-21 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-20 08:10,2025-02-20 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-20 14:10,2025-02-20 15:40,False,False,14:10-15:40,SCAT,90
15743,Астана,Шымкент,2024-12-15,2025-02-21 08:10,2025-02-21 10:00,False,False,08:10-10:00,SCAT,110
19243,Астана,Шымкент,2024-12-15,2025-02-21 23:20,2025-02-22 01:00,False,False,23:20-01:00,SCAT,100
19243,Астана,Шымкент,2024-12-15,2025-02-21 14:10,2025-02-21 15:40,False,False,14:10-15:40,SCAT,90
19243,Астана,Шымкент,2024-12-15,2025-02-21 10:30,2025-02-21 12:10,False,False,10:30-12:10,SCAT,100
19243,Астана,Шымкент,2024-12-15,2025-02-21 17:40,2025-02-21 19:30,False,False,17:40-19:30,SCAT,110
19290,Астана,Шымкент,2024-12-15,2025-02-21 17:35,2025-02-21 19:30,False,False,17:35-19:30,FlyArystan,115
15664,Астана,Шымкент,2024-12-15,2025-02-22 08:10,2025-02-22 10:00,False,True,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-22 23:20,2025-02-23 01:00,False,True,23:20-01:00,SCAT,100
18511,Астана,Шымкент,2024-12-15,2025-02-22 16:50,2025-02-22 18:45,False,True,16:50-18:45,FlyArystan,115
19146,Астана,Шымкент,2024-12-15,2025-02-22 14:10,2025-02-22 15:40,False,True,14:10-15:40,SCAT,90
15664,Астана,Шымкент,2024-12-15,2025-02-23 10:30,2025-02-23 12:10,False,True,10:30-12:10,SCAT,100
15331,Астана,Шымкент,2024-12-15,2025-02-23 22:50,2025-02-24 00:40,False,True,22:50-00:40,FlyArystan,110
15664,Астана,Шымкент,2024-12-15,2025-02-23 08:10,2025-02-23 10:00,False,True,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-23 17:40,2025-02-23 19:30,False,True,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-23 23:20,2025-02-24 01:00,False,True,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-24 08:10,2025-02-24 10:00,False,False,08:10-10:00,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-24 23:20,2025-02-25 01:00,False,False,23:20-01:00,SCAT,100
15743,Астана,Шымкент,2024-12-15,2025-02-24 14:10,2025-02-24 15:40,False,False,14:10-15:40,SCAT,90
15743,Астана,Шымкент,2024-12-15,2025-02-24 17:40,2025-02-24 19:30,False,False,17:40-19:30,SCAT,110
15743,Астана,Шымкент,2024-12-15,2025-02-24 10:35,2025-02-24 12:15,False,False,10:35-12:15,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-25 08:10,2025-02-25 10:00,False,False,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-25 23:20,2025-02-26 01:00,False,False,23:20-01:00,SCAT,100
15331,Астана,Шымкент,2024-12-15,2025-02-25 16:50,2025-02-25 18:45,False,False,16:50-18:45,FlyArystan,115
16001,Астана,Шымкент,2024-12-15,2025-02-26 10:30,2025-02-26 12:10,False,False,10:30-12:10,SCAT,100
16001,Астана,Шымкент,2024-12-15,2025-02-26 23:20,2025-02-27 01:00,False,False,23:20-01:00,SCAT,100
16001,Астана,Шымкент,2024-12-15,2025-02-26 17:40,2025-02-26 19:30,False,False,17:40-19:30,SCAT,110
16001,Астана,Шымкент,2024-12-15,2025-02-26 08:10,2025-02-26 10:00,False,False,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-27 10:35,2025-02-27 12:15,False,False,10:35-12:15,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-27 23:20,2025-02-28 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-27 17:40,2025-02-27 19:30,False,False,17:40-19:30,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-27 08:10,2025-02-27 10:00,False,False,08:10-10:00,SCAT,110
15664,Астана,Шымкент,2024-12-15,2025-02-28 10:30,2025-02-28 12:10,False,False,10:30-12:10,SCAT,100
19146,Астана,Шымкент,2024-12-15,2025-02-28 23:20,2025-03-01 01:00,False,False,23:20-01:00,SCAT,100
15664,Астана,Шымкент,2024-12-15,2025-02-28 08:10,2025-02-28 10:00,False,False,08:10-10:00,SCAT,110
18511,Астана,Шымкент,2024-12-15,2025-02-28 17:35,2025-02-28 19:30,False,False,17:35-19:30,FlyArystan,115
19146,Астана,Шымкент,2024-12-15,2025-02-28 17:40,2025-02-28 19:30,False,False,17:40-19:30,SCAT,110
19146,Астана,Шымкент,2024-12-15,2025-02-28 14:10,2025-02-28 15:40,False,False,14:10-15:40,SCAT,90
